product_sku,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,unit_cost,total_value,region_almacen,is_active,anio,mes,vacaciones_o_no,es_feriado,temporada_alta,semana_del_anio,dia_del_mes,dia_de_la_semana,es_fin_de_semana,trimestre,lag_1,lag_7,lag_30,media_movil_7d,media_movil_30d,media_movil_exponencial,std_movil_30d,variacion_stock_diaria,tendencia_stock,dias_desde_ultimo_pedido,ratio_reservado_disponible,anomalia_stock,rotacion_estimada_30d,estacion_Otoño,estacion_Primavera,estacion_Verano
BCA-115,3,1537,22,1515,70,150,400,0,8.5,0.9,1383.3,Sur,1,2024,4,0,0,0,17,24,2,0,2,1535.0,1496.0,1541.0,1522.0,1507.4666666666667,1524.3763707113703,29.330146117331545,-20.0,14.533333333333303,8,0.014521452145214522,0.25684608945339565,0.16915796921988324,False,True,False
BCA-115,3,1529,10,1519,70,150,400,0,8.5,0.9,1376.1,Sur,1,2024,4,0,0,0,17,25,3,0,2,1515.0,1490.0,1530.0,1526.142857142857,1507.1,1523.0322780335277,29.106641024408653,4.0,19.0428571428572,5,0.0065832784726793945,0.40884140461349777,0.1691991241457103,False,True,False
BCA-115,3,1602,13,1589,70,150,400,0,8.5,0.9,1441.8,Sur,1,2024,4,0,0,0,17,26,4,0,2,1519.0,1480.0,1521.0,1541.7142857142858,1509.3666666666666,1539.5242085251457,32.657557960657044,70.0,32.34761904761922,7,0.008181246066708621,2.4384350302392077,0.16894503213268258,False,True,False
BCA-115,3,1595,14,1581,70,150,400,0,9.35,0.9,1435.5,Sur,1,2024,4,0,0,0,17,27,5,1,2,1589.0,1550.0,1509.0,1546.142857142857,1511.7666666666667,1549.8931563938593,35.17805284973151,-8.0,34.37619047619046,9,0.008855154965211892,1.96808315767431,0.18554450642735873,False,True,False
BCA-115,3,1586,11,1575,70,150,400,0,9.35,0.9,1427.4,Sur,1,2024,4,0,0,0,17,28,6,1,2,1581.0,1545.0,1505.0,1550.4285714285713,1514.1,1556.1698672953944,36.98867487441488,-6.0,36.32857142857142,4,0.006984126984126984,1.6464498986992557,0.18525856944719638,False,True,False
BCA-115,3,1579,23,1556,70,150,400,0,8.5,0.9,1421.1,Sur,1,2024,4,0,0,0,18,29,0,0,2,1575.0,1539.0,1489.0,1552.857142857143,1516.3333333333333,1556.1274004715458,37.44083455204595,-19.0,36.52380952380963,6,0.014781491002570694,1.0594493189388365,0.16816882831391516,False,True,False
BCA-115,3,1571,17,1554,70,150,400,0,8.5,0.9,1413.9,Sur,1,2024,4,0,0,0,18,30,1,0,2,1556.0,1535.0,1481.0,1555.5714285714287,1518.7666666666667,1555.5955503536593,37.43747277549258,-2.0,36.80476190476202,3,0.010939510939510939,0.9411247800999508,0.16789939205056734,False,True,False
BCA-115,3,1558,21,1537,70,150,400,0,11.0,0.9,1402.2,Sur,1,2024,5,0,1,0,18,1,2,0,2,1554.0,1515.0,1469.0,1558.7142857142858,1521.0333333333333,1550.9466627652446,36.36356961853383,-17.0,37.680952380952476,5,0.013662979830839297,0.4390841392680213,0.21695776993710417,False,True,False
BCA-115,3,1548,21,1527,70,150,400,0,10.0,0.9,1393.2,Sur,1,2024,5,0,0,0,18,2,3,0,2,1537.0,1519.0,1468.0,1559.857142857143,1523.0,1544.9599970739334,34.96500713767394,-10.0,36.85714285714289,8,0.0137524557956778,0.11440009104674534,0.1969796454366382,False,True,False
BCA-115,3,1539,19,1520,70,150,400,0,10.0,0.9,1385.1,Sur,1,2024,5,0,0,0,18,3,4,0,2,1527.0,1589.0,1450.0,1550.0,1525.3333333333333,1538.71999780545,32.147647882348664,-7.0,24.666666666666742,1,0.0125,-0.165901199143768,0.1966783216783217,False,True,False
BCA-115,3,1529,21,1508,70,150,400,0,11.0,0.9,1376.1,Sur,1,2024,5,0,0,0,18,4,5,1,2,1520.0,1581.0,1446.0,1539.5714285714287,1527.4,1531.0399983540874,28.677276838922715,-12.0,12.171428571428578,9,0.013925729442970823,-0.6764938006132128,0.2160534241194186,False,True,False
BCA-115,3,1518,16,1502,70,150,400,0,11.0,0.9,1366.2,Sur,1,2024,5,0,0,0,18,5,6,1,2,1508.0,1575.0,1523.0,1529.142857142857,1526.7,1523.7799987655656,29.042359075827786,-6.0,2.442857142857065,7,0.010652463382157125,-0.8504818749575366,0.21615248575358617,False,True,False
BCA-115,3,1509,12,1497,70,150,400,0,10.0,0.9,1358.1,Sur,1,2024,5,0,0,0,19,6,0,0,2,1502.0,1556.0,1504.0,1520.7142857142858,1526.4666666666667,1517.0849990741742,29.258341967929503,-5.0,-5.752380952380918,5,0.008016032064128256,-1.0071201812790875,0.19653229680744203,False,True,False
BCA-115,3,1498,10,1488,70,150,400,0,10.0,0.9,1348.2,Sur,1,2024,5,0,0,0,19,7,1,0,2,1497.0,1554.0,1498.0,1511.2857142857142,1526.1333333333334,1509.8137493056306,29.64820554356847,-9.0,-14.847619047619219,1,0.006720430107526882,-1.2861936374967433,0.19657522278525247,False,True,False
BCA-115,3,1567,12,1555,70,150,400,0,10.0,0.9,1410.3,Sur,1,2024,5,0,0,0,19,8,2,0,2,1488.0,1537.0,1494.0,1513.857142857143,1528.1666666666667,1521.1103119792228,29.45959633280157,67.0,-14.309523809523853,2,0.0077170418006430866,0.9108520371494663,0.19631366561238955,False,True,False
BCA-115,3,1558,20,1538,70,150,400,0,10.0,0.9,1402.2,Sur,1,2024,5,0,0,0,19,9,3,0,2,1555.0,1527.0,1479.0,1515.4285714285713,1530.1333333333334,1525.3327339844172,27.997208399420508,-17.0,-14.704761904762108,8,0.013003901170351105,0.2809803947035443,0.19606134541652143,False,True,False
BCA-115,3,1547,12,1535,70,150,400,0,10.0,0.9,1392.3,Sur,1,2024,5,0,0,0,19,10,4,0,2,1538.0,1520.0,1551.0,1517.5714285714287,1529.6,1527.749550488313,27.737190271143064,-3.0,-12.02857142857124,3,0.007817589576547232,0.19468446324998132,0.19612970711297073,False,True,False
BCA-115,3,1537,24,1513,70,150,400,0,11.0,0.9,1383.3,Sur,1,2024,5,0,0,0,19,11,5,1,2,1535.0,1508.0,1548.0,1518.2857142857142,1528.4333333333334,1524.0621628662348,27.672572420493868,-22.0,-10.147619047619173,7,0.015862524785194978,-0.5577122754913711,0.21590735611628464,False,True,False
BCA-115,3,1526,10,1516,70,150,400,0,11.0,0.9,1373.4,Sur,1,2024,5,0,0,0,19,12,6,1,2,1513.0,1502.0,1541.0,1520.2857142857142,1527.6,1522.046622149676,27.65751129501973,3.0,-7.314285714285688,9,0.006596306068601583,-0.41941590030512665,0.21602513747054203,False,True,False
BCA-115,3,1518,12,1506,70,150,400,0,10.0,0.9,1366.2,Sur,1,2024,5,0,0,0,20,13,0,0,2,1516.0,1497.0,1536.0,1521.5714285714287,1526.6,1518.034966612257,27.884738131983877,-10.0,-5.02857142857124,9,0.00796812749003984,-0.7387553687072875,0.19651513166513823,False,True,False
BCA-115,3,1507,15,1492,70,150,400,0,10.0,0.9,1356.3,Sur,1,2024,5,0,0,0,20,14,1,0,2,1506.0,1488.0,1515.0,1522.142857142857,1525.8333333333333,1511.5262249591929,28.523533336924594,-14.0,-3.690476190476147,8,0.010053619302949061,-1.1861550577794289,0.1966138722009831,False,True,False
BCA-115,3,1496,20,1476,70,150,400,0,10.0,0.9,1346.4,Sur,1,2024,5,0,0,0,20,15,2,0,2,1492.0,1555.0,1509.0,1510.857142857143,1524.7333333333333,1502.6446687193948,29.80272301066186,-16.0,-13.876190476190459,2,0.013550135501355014,-1.6351973380385108,0.1967557168466617,False,True,False
BCA-115,3,1489,21,1468,70,150,400,0,10.0,0.9,1340.1,Sur,1,2024,5,0,0,0,20,16,3,0,2,1476.0,1538.0,1508.0,1500.857142857143,1523.4,1493.983501539546,31.427639932451118,-8.0,-22.5428571428572,2,0.01430517711171662,-1.7627795188908195,0.19692792437967702,False,True,False
BCA-115,3,1480,16,1464,70,150,400,0,10.0,0.9,1332.0,Sur,1,2024,5,0,0,0,20,17,4,0,2,1468.0,1535.0,1496.0,1490.7142857142858,1522.3333333333333,1486.4876261546597,32.89831075563562,-4.0,-31.61904761904748,2,0.01092896174863388,-1.7731406869679627,0.19706590759798556,False,True,False
BCA-115,3,1553,22,1531,70,150,400,0,11.0,0.9,1397.7,Sur,1,2024,5,0,0,0,20,18,5,1,2,1464.0,1513.0,1490.0,1493.2857142857142,1523.7,1497.6157196159947,32.35594066862193,67.0,-30.414285714285825,1,0.014369693011103853,0.22561544647284296,0.21657806654853318,False,True,False
BCA-115,3,1542,15,1527,70,150,400,0,11.0,0.9,1387.8,Sur,1,2024,5,0,0,0,20,19,6,1,2,1531.0,1516.0,1480.0,1494.857142857143,1525.2666666666667,1504.961789711996,31.287249064477503,-4.0,-30.409523809523762,3,0.009823182711198428,0.05540063077329854,0.21635560994798725,False,True,False
BCA-115,3,1611,14,1597,70,150,400,0,10.0,0.9,1449.9,Sur,1,2024,5,0,0,0,21,20,0,0,2,1527.0,1506.0,1550.0,1507.857142857143,1526.8333333333333,1527.971342283997,33.65554043985198,70.0,-18.976190476190368,3,0.008766437069505322,2.084847420354642,0.1964850998799258,False,True,False
BCA-115,3,1598,16,1582,70,150,400,0,10.0,0.9,1438.2,Sur,1,2024,5,0,0,0,21,21,1,0,2,1597.0,1492.0,1545.0,1520.7142857142858,1528.0666666666666,1541.4785067129978,34.995500531795905,-15.0,-7.352380952380827,3,0.010113780025284451,1.5411505054580121,0.19632651280485144,False,True,False
BCA-115,3,1588,24,1564,70,150,400,0,10.0,0.9,1429.2,Sur,1,2024,5,0,0,0,21,22,2,0,2,1582.0,1476.0,1539.0,1533.2857142857142,1528.9,1547.1088800347484,35.55796627363418,-18.0,4.38571428571413,4,0.015345268542199489,0.9871205717978914,0.19621950421871934,False,True,False
BCA-115,3,1578,18,1560,70,150,400,0,10.0,0.9,1420.2,Sur,1,2024,5,0,0,0,21,23,3,0,2,1564.0,1468.0,1535.0,1546.4285714285713,1529.7333333333333,1550.3316600260614,35.996104514649225,-4.0,16.695238095237983,6,0.011538461538461539,0.8408317253982057,0.19611261221999476,False,True,False
BCA-115,3,1568,19,1549,70,150,400,0,11.0,0.9,1411.2,Sur,1,2024,5,0,1,0,21,24,4,0,2,1560.0,1464.0,1515.0,1558.5714285714287,1530.8666666666666,1549.998745019546,36.05143197053486,-11.0,27.70476190476211,6,0.012265978050355068,0.5029851060605295,0.21556416844488963,False,True,False
BCA-115,3,1559,21,1538,70,150,400,0,11.0,0.9,1403.1,Sur,1,2024,5,0,0,0,21,25,5,1,2,1549.0,1531.0,1519.0,1559.5714285714287,1531.5,1546.9990587646596,36.00263400325149,-11.0,28.07142857142867,3,0.013654096228868661,0.18054234585761056,0.21547502448579825,False,True,False
BCA-115,3,1549,23,1526,70,150,400,0,11.0,0.9,1394.1,Sur,1,2024,5,0,0,0,21,26,6,1,2,1538.0,1527.0,1589.0,1559.4285714285713,1529.4,1541.7492940734946,34.331648212184355,-12.0,30.02857142857124,4,0.01507208387942333,-0.09903398692036655,0.21577089054531187,False,True,False
BCA-115,3,1540,10,1530,70,150,400,0,10.0,0.9,1386.0,Sur,1,2024,5,0,0,0,22,27,0,0,2,1526.0,1597.0,1581.0,1549.857142857143,1527.7,1538.811970555121,32.92221763175691,4.0,22.157142857142844,9,0.006535947712418301,0.06986163647072684,0.19637363356679977,False,True,False
BCA-115,3,1532,17,1515,70,150,400,0,10.0,0.9,1378.8,Sur,1,2024,5,0,0,0,22,28,1,0,2,1530.0,1582.0,1575.0,1540.2857142857142,1525.7,1532.8589779163408,31.75135077223847,-15.0,14.585714285714175,5,0.011221122112211221,-0.3369935369601819,0.1966310545978895,False,True,False
BCA-115,3,1520,13,1507,70,150,400,0,10.0,0.9,1368.0,Sur,1,2024,5,0,0,0,22,29,2,0,2,1515.0,1564.0,1556.0,1532.142857142857,1524.0666666666666,1526.3942334372555,31.39726908103289,-8.0,8.076190476190504,8,0.008626410086264101,-0.5435716916213134,0.19684178294912735,False,True,False
BCA-115,3,1589,24,1565,70,150,400,0,10.0,0.9,1430.1,Sur,1,2024,5,0,0,0,22,30,3,0,2,1507.0,1560.0,1554.0,1532.857142857143,1524.4333333333334,1536.0456750779417,31.82027474829733,58.0,8.423809523809496,8,0.015335463258785943,1.274868522901025,0.1967944372772396,False,True,False
BCA-115,3,1582,19,1563,70,150,400,0,10.0,0.9,1423.8,Sur,1,2024,5,0,0,0,22,31,4,0,2,1565.0,1549.0,1537.0,1534.857142857143,1525.3,1542.7842563084564,32.52070958210778,-2.0,9.557142857142935,3,0.01215611004478567,1.1592612979374166,0.1966826198124959,False,True,False
BCA-115,3,1649,16,1633,70,150,400,0,11.0,0.9,1484.1,Sur,1,2024,6,0,0,1,22,1,5,1,2,1563.0,1538.0,1527.0,1548.4285714285713,1528.8333333333333,1565.3381922313424,38.00733444039495,70.0,19.595238095238074,2,0.009797917942437232,2.7406990834894316,0.21585086667393438,False,False,True
BCA-115,3,1637,22,1615,70,150,400,0,11.0,0.9,1473.3,Sur,1,2024,6,0,0,1,22,2,6,1,2,1633.0,1526.0,1520.0,1561.142857142857,1532.0,1577.753644173507,41.079401667733435,-18.0,29.14285714285711,3,0.013622291021671827,2.02047733487788,0.2154046997389034,False,False,True
BCA-115,3,1627,15,1612,70,150,400,0,10.0,0.9,1464.3,Sur,1,2024,6,0,0,1,23,3,0,0,2,1615.0,1530.0,1508.0,1572.857142857143,1535.4666666666667,1586.3152331301303,43.31180720863351,-3.0,37.39047619047619,2,0.009305210918114143,1.7670316309977852,0.19538034039597083,False,False,True
BCA-115,3,1618,21,1597,70,150,400,0,10.0,0.9,1456.2,Sur,1,2024,6,0,0,1,23,4,1,0,2,1612.0,1515.0,1502.0,1584.5714285714287,1538.6333333333334,1588.9864248475978,44.24343577520947,-15.0,45.93809523809523,4,0.013149655604257984,1.3192164135537285,0.19497822743127016,False,False,True
BCA-115,3,1608,19,1589,70,150,400,0,10.0,0.9,1447.2,Sur,1,2024,6,0,0,1,23,5,2,0,2,1597.0,1507.0,1497.0,1596.2857142857142,1541.7,1588.9898186356984,44.44613167295153,-8.0,54.585714285714175,3,0.01195720578980491,1.0642095997925776,0.1945903872348706,False,False,True
BCA-115,3,1599,15,1584,70,150,400,0,10.0,0.9,1439.1,Sur,1,2024,6,0,0,1,23,6,3,0,2,1589.0,1565.0,1488.0,1599.0,1544.9,1587.7423639767737,43.89906133628138,-5.0,54.09999999999991,5,0.00946969696969697,0.8906796366437298,0.1941873260405204,False,False,True
BCA-115,3,1589,14,1575,70,150,400,0,10.0,0.9,1430.1,Sur,1,2024,6,0,0,1,23,7,4,0,2,1584.0,1563.0,1555.0,1600.7142857142858,1545.5666666666666,1584.5567729825802,44.20850544886909,-9.0,55.14761904761917,2,0.008888888888888889,0.6657844013156147,0.19410356503547782,False,False,True
BCA-115,3,1578,12,1566,70,150,400,0,11.0,0.9,1420.2,Sur,1,2024,6,0,0,1,23,8,5,1,2,1575.0,1633.0,1538.0,1591.142857142857,1546.5,1579.9175797369353,44.33862642327962,-9.0,44.64285714285711,8,0.007662835249042145,0.43979711536038224,0.2133850630455868,False,False,True
BCA-115,3,1568,20,1548,70,150,400,0,11.0,0.9,1411.2,Sur,1,2024,6,0,0,1,23,9,6,1,2,1566.0,1615.0,1535.0,1581.5714285714287,1546.9333333333334,1571.9381848027015,44.28585306403048,-18.0,34.638095238095275,8,0.012919896640826873,0.024085946027151636,0.2133252887433201,False,False,True
BCA-115,3,1638,19,1619,70,150,400,0,10.0,0.9,1474.2,Sur,1,2024,6,0,0,1,24,10,0,0,2,1548.0,1612.0,1513.0,1582.5714285714287,1550.4666666666667,1583.703638602026,45.691418747136176,71.0,32.10476190476197,3,0.01173563928350834,1.4999169474821528,0.19349013200326784,False,False,True
BCA-115,3,1627,11,1616,70,150,400,0,10.0,0.9,1464.3,Sur,1,2024,6,0,0,1,24,11,1,0,2,1619.0,1597.0,1516.0,1585.2857142857142,1553.8,1591.7777289515195,46.7262017612624,-3.0,31.485714285714266,8,0.006806930693069307,1.3311589141740587,0.19307504183292573,False,False,True
BCA-115,3,1695,18,1677,70,150,400,0,10.0,0.9,1525.5,Sur,1,2024,6,0,0,1,24,12,2,0,2,1616.0,1589.0,1506.0,1597.857142857143,1559.5,1613.0832967136396,50.93454217136568,61.0,38.35714285714289,5,0.01073345259391771,2.306882421848017,0.1923693491503687,False,False,True
BCA-115,3,1688,24,1664,70,150,400,0,10.0,0.9,1519.2,Sur,1,2024,6,0,0,1,24,13,3,0,2,1677.0,1584.0,1492.0,1609.2857142857142,1565.2333333333333,1625.8124725352297,52.723536151965014,-13.0,44.05238095238087,1,0.014423076923076924,1.873293672525901,0.19166471452605574,False,False,True
BCA-115,3,1755,22,1733,70,150,400,0,10.0,0.9,1579.5,Sur,1,2024,6,0,0,1,24,14,4,0,2,1664.0,1575.0,1476.0,1631.857142857143,1573.8,1652.6093544014223,58.307981354656214,69.0,58.057142857142935,7,0.012694748990190421,2.7303294729356473,0.19062142584826536,False,False,True
BCA-115,3,1746,14,1732,70,150,400,0,11.0,0.9,1571.4,Sur,1,2024,6,0,0,1,24,15,5,1,2,1733.0,1566.0,1468.0,1655.5714285714287,1582.6,1672.4570158010667,61.617619513273475,-1.0,72.97142857142876,5,0.008083140877598153,2.424631155506045,0.20851762921774297,False,False,True
BCA-115,3,1736,19,1717,70,150,400,0,11.0,0.9,1562.4,Sur,1,2024,6,0,0,1,24,16,6,1,2,1732.0,1548.0,1464.0,1679.7142857142858,1591.0333333333333,1683.5927618508001,62.13693628249233,-15.0,88.68095238095248,5,0.0110658124635993,2.0272429605152418,0.2074123735098783,False,False,True
BCA-115,3,1807,21,1786,70,150,400,0,10.0,0.9,1626.3,Sur,1,2024,6,0,0,1,25,17,0,0,2,1717.0,1619.0,1531.0,1703.5714285714287,1599.5333333333333,1709.1945713881,70.51765899322575,69.0,104.03809523809537,2,0.011758118701007838,2.6442549189640503,0.18755470345517444,False,False,True
BCA-115,3,1800,15,1785,70,150,400,0,10.0,0.9,1620.0,Sur,1,2024,6,0,0,1,25,18,1,0,2,1786.0,1616.0,1527.0,1727.7142857142858,1608.1333333333334,1728.1459285410751,76.81762249924566,-1.0,119.58095238095234,7,0.008403361344537815,2.3024230757519653,0.18655169554763285,False,False,True
BCA-115,3,1792,18,1774,70,150,400,0,10.0,0.9,1612.8,Sur,1,2024,6,0,0,1,25,19,2,0,2,1785.0,1677.0,1597.0,1741.5714285714287,1614.0333333333333,1739.6094464058065,82.51874743451187,-11.0,127.53809523809537,1,0.010146561443066516,1.9385493798681164,0.18586976724974702,False,False,True
BCA-115,3,1862,18,1844,70,150,400,0,10.0,0.9,1675.8,Sur,1,2024,6,0,0,1,25,20,3,0,2,1774.0,1664.0,1582.0,1767.2857142857142,1622.7666666666667,1765.707084804355,92.29662949475352,70.0,144.51904761904757,8,0.009761388286334056,2.3969817158481295,0.18486946161904566,False,False,True
BCA-115,3,1932,24,1908,70,150,400,0,10.0,0.9,1738.8,Sur,1,2024,6,0,0,1,25,21,4,0,2,1844.0,1733.0,1564.0,1792.2857142857142,1634.2333333333333,1801.2803136032662,105.20937526512564,64.0,158.05238095238087,2,0.012578616352201259,2.6021128438105428,0.18357231729455198,False,False,True
BCA-115,3,2001,19,1982,70,150,400,0,11.0,0.9,1800.9,Sur,1,2024,6,0,0,1,25,22,5,1,2,1908.0,1732.0,1560.0,1828.0,1648.3,1846.4602352024497,121.83882796547203,74.0,179.70000000000005,8,0.00958627648839556,2.738864166475464,0.20020627312989142,False,False,True
BCA-115,3,1990,18,1972,70,150,400,0,11.0,0.9,1791.0,Sur,1,2024,6,0,0,1,25,23,6,1,2,1982.0,1717.0,1549.0,1864.4285714285713,1662.4,1877.8451764018373,133.8363900826107,-10.0,202.02857142857124,3,0.009127789046653144,2.313272196066398,0.19850818094321462,False,False,True
BCA-115,3,1981,20,1961,70,150,400,0,10.0,0.9,1782.9,Sur,1,2024,6,0,0,1,26,24,0,0,2,1972.0,1786.0,1538.0,1889.4285714285713,1676.5,1898.633882301378,142.29346799654118,-11.0,212.92857142857133,2,0.010198878123406425,1.9993890373584509,0.17894422904861318,False,False,True
BCA-115,3,2052,24,2028,70,150,400,0,10.0,0.9,1846.8,Sur,1,2024,6,0,0,1,26,25,1,0,2,1961.0,1785.0,1526.0,1924.142857142857,1693.2333333333333,1930.9754117260336,153.09196770148523,67.0,230.90952380952376,6,0.011834319526627219,2.186703010568326,0.1771758174695356,False,False,True
BCA-115,3,2043,22,2021,70,150,400,0,10.0,0.9,1838.7,Sur,1,2024,6,0,0,1,26,26,2,0,2,2028.0,1774.0,1530.0,1959.4285714285713,1709.6,1953.4815587945252,161.07689318223566,-7.0,249.82857142857142,7,0.010885700148441365,1.9332381811443007,0.1754796443612541,False,False,True
BCA-115,3,2032,16,2016,70,150,400,0,10.0,0.9,1828.8,Sur,1,2024,6,0,0,1,26,27,3,0,2,2021.0,1844.0,1515.0,1984.0,1726.3,1969.111169095894,166.09846477315799,-5.0,257.70000000000005,7,0.007936507936507936,1.7441461629139419,0.17378207727509704,False,False,True
BCA-115,3,2024,20,2004,70,150,400,0,10.0,0.9,1821.6,Sur,1,2024,6,0,0,1,26,28,4,0,2,2016.0,1908.0,1507.0,1997.7142857142858,1742.8666666666666,1977.8333768219204,168.24279117278468,-12.0,254.84761904761922,1,0.00998003992015968,1.5521219751112578,0.1721302069387599,False,False,True
BCA-115,3,2096,24,2072,70,150,400,0,11.0,0.9,1886.4,Sur,1,2024,6,0,0,1,26,29,5,1,2,2004.0,1982.0,1565.0,2010.5714285714287,1759.7666666666667,2001.3750326164404,175.08494161865912,68.0,250.80476190476202,1,0.011583011583011582,1.7833248847487297,0.18752486125054457,False,False,True
BCA-115,3,2083,24,2059,70,150,400,0,11.0,0.9,1874.7,Sur,1,2024,6,0,0,1,26,30,6,1,2,2072.0,1972.0,1563.0,2023.0,1776.3,2015.7812744623302,179.23306922398103,-13.0,246.70000000000005,6,0.011656143759106362,1.5772758968196887,0.18577942915048135,False,False,True
BCA-115,3,2071,10,2061,70,150,400,0,12.0,0.9,1863.9,Sur,1,2024,7,1,0,0,27,1,0,0,3,2059.0,1961.0,1633.0,2037.2857142857142,1790.5666666666666,2027.0859558467478,184.39307402157644,2.0,246.71904761904761,5,0.0048520135856380394,1.4666132921114439,0.20105367016028447,False,False,True
BCA-115,3,2058,13,2045,70,150,400,0,12.0,0.9,1852.2,Sur,1,2024,7,1,0,0,27,2,1,0,3,2061.0,2028.0,1615.0,2039.7142857142858,1804.9,2031.564466885061,186.969728326125,-16.0,234.8142857142857,9,0.006356968215158924,1.284165100679836,0.19945703363067205,False,False,True
BCA-115,3,2128,14,2114,70,150,400,0,12.0,0.9,1915.2,Sur,1,2024,7,1,0,0,27,3,2,0,3,2045.0,2021.0,1612.0,2053.0,1821.6333333333334,2052.1733501637955,191.5188805554053,69.0,231.36666666666656,1,0.006622516556291391,1.5265683770644565,0.1976248421746052,False,False,True
BCA-115,3,2115,21,2094,70,150,400,0,12.0,0.9,1903.5,Sur,1,2024,7,1,0,0,27,4,3,0,3,2114.0,2016.0,1597.0,2064.1428571428573,1838.2,2062.6300126228466,192.90830410613142,-20.0,225.9428571428573,5,0.01002865329512894,1.3260186034255306,0.19584376020019584,False,False,True
BCA-115,3,2103,22,2081,70,150,400,0,12.0,0.9,1892.7,Sur,1,2024,7,1,0,0,27,5,4,0,3,2094.0,2004.0,1589.0,2075.1428571428573,1854.6,2067.222509467135,191.903100548168,-13.0,220.54285714285743,2,0.010571840461316675,1.1797620744703565,0.19411193788417988,False,False,True
BCA-115,3,2090,12,2078,70,150,400,0,13.2,0.9,1881.0,Sur,1,2024,7,1,0,0,27,6,5,1,3,2081.0,2072.0,1584.0,2076.0,1871.0666666666666,2069.9168821003514,189.05626481121467,-3.0,204.9333333333334,1,0.005774783445620789,1.0945595140154185,0.21164398204232882,False,False,True
BCA-115,3,2078,22,2056,70,150,400,0,13.2,0.9,1870.2,Sur,1,2024,7,1,0,0,27,7,6,1,3,2078.0,2059.0,1575.0,2075.5714285714284,1887.1,2066.4376615752635,183.39318040944164,-22.0,188.47142857142853,3,0.010700389105058366,0.9209720864369971,0.20984579513539295,False,False,True
BCA-115,3,2069,13,2056,70,150,400,0,12.0,0.9,1862.1,Sur,1,2024,7,1,0,0,28,8,0,0,3,2056.0,2061.0,1566.0,2074.8571428571427,1903.4333333333334,2063.828246181448,175.45776254353072,0.0,171.42380952380927,3,0.00632295719844358,0.8695350063455592,0.1891319195138609,False,False,True
BCA-115,3,2057,16,2041,70,150,400,0,12.0,0.9,1851.3,Sur,1,2024,7,1,0,0,28,9,1,0,3,2056.0,2045.0,1548.0,2074.285714285714,1919.8666666666666,2058.1211846360857,163.71416077047846,-15.0,154.41904761904766,2,0.007839294463498285,0.7399074873135633,0.1875130217376207,False,False,True
BCA-115,3,2044,18,2026,70,150,400,0,12.0,0.9,1839.6,Sur,1,2024,7,1,0,0,28,10,2,0,3,2041.0,2114.0,1619.0,2061.714285714286,1933.4333333333334,2050.0908884770643,154.5281323195276,-15.0,128.28095238095239,9,0.008884501480750246,0.5990279263536341,0.1861972656586728,False,False,True
BCA-115,3,2033,16,2017,70,150,400,0,12.0,0.9,1829.7,Sur,1,2024,7,1,0,0,28,11,3,0,3,2026.0,2094.0,1616.0,2050.714285714286,1946.8,2041.8181663577982,143.0395170862808,-9.0,103.91428571428582,2,0.007932573128408527,0.49077346896840907,0.18491884117526197,False,False,True
