id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,warehouse_location,shelf_location,region_almacen,stock_status,is_active,last_updated_at,created_by_id,record_sequence_number,categoria_producto,subcategoria_producto,anio,mes,vacaciones_o_no,es_feriado,temporada_alta
88,2024-03-28,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,834,30,804,80,180,500,0,20.0,2024-03-25,2024-03-27,0.7,583.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-03-28,503,3,Snacks,Barras de Cereal,2024,3,False,False,False
89,2024-03-29,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,912,29,883,80,180,500,0,22.0,2024-03-25,2024-03-25,0.7,638.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-03-29,503,3,Snacks,Barras de Cereal,2024,3,False,True,False
90,2024-03-30,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,888,22,866,80,180,500,0,22.0,2024-03-27,2024-03-26,0.7,621.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-03-30,503,3,Snacks,Barras de Cereal,2024,3,False,False,False
91,2024-03-31,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,867,18,849,80,180,500,0,22.0,2024-03-28,2024-03-27,0.7,606.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-03-31,503,3,Snacks,Barras de Cereal,2024,3,False,False,False
92,2024-04-01,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,851,12,839,80,180,500,0,17.0,2024-03-29,2024-03-30,0.7,595.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-01,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
93,2024-04-02,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,834,28,806,80,180,500,0,17.0,2024-03-27,2024-04-01,0.7,583.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-02,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
94,2024-04-03,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,919,11,908,80,180,500,0,17.0,2024-03-29,2024-04-02,0.7,643.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-03,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
95,2024-04-04,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1003,14,989,80,180,500,0,17.0,2024-03-27,2024-04-01,0.7,702.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-04,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
96,2024-04-05,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,986,33,953,80,180,500,0,17.0,2024-04-04,2024-04-03,0.7,690.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-05,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
97,2024-04-06,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1068,11,1057,80,180,500,0,18.7,2024-04-05,2024-04-03,0.7,747.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-06,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
98,2024-04-07,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1053,28,1025,80,180,500,0,18.7,2024-04-03,2024-04-06,0.7,737.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-07,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
99,2024-04-08,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1136,24,1112,80,180,500,0,17.0,2024-04-01,2024-04-06,0.7,795.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-08,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
100,2024-04-09,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1118,32,1086,80,180,500,0,17.0,2024-04-05,2024-04-08,0.7,782.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-09,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
101,2024-04-10,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1099,11,1088,80,180,500,0,17.0,2024-04-02,2024-04-06,0.7,769.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-10,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
102,2024-04-11,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1082,12,1070,80,180,500,0,17.0,2024-04-08,2024-04-08,0.7,757.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-11,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
103,2024-04-12,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1066,29,1037,80,180,500,0,17.0,2024-04-06,2024-04-10,0.7,746.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-12,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
104,2024-04-13,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1048,35,1013,80,180,500,0,18.7,2024-04-08,2024-04-12,0.7,733.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-13,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
105,2024-04-14,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1033,27,1006,80,180,500,0,18.7,2024-04-09,2024-04-10,0.7,723.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-14,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
106,2024-04-15,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1017,25,992,80,180,500,0,17.0,2024-04-10,2024-04-14,0.7,711.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-15,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
107,2024-04-16,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1001,29,972,80,180,500,0,17.0,2024-04-11,2024-04-13,0.7,700.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-16,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
108,2024-04-17,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,983,38,945,80,180,500,0,17.0,2024-04-15,2024-04-15,0.7,688.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-17,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
109,2024-04-18,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,965,34,931,80,180,500,0,17.0,2024-04-12,2024-04-17,0.7,675.5,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-18,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
110,2024-04-19,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,949,12,937,80,180,500,0,17.0,2024-04-17,2024-04-17,0.7,664.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-19,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
111,2024-04-20,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,931,34,897,80,180,500,0,18.7,2024-04-15,2024-04-17,0.7,651.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-20,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
112,2024-04-21,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,912,29,883,80,180,500,0,18.7,2024-04-20,2024-04-18,0.7,638.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-21,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
113,2024-04-22,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,892,24,868,80,180,500,0,17.0,2024-04-20,2024-04-18,0.7,624.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-22,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
114,2024-04-23,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,876,36,840,80,180,500,0,17.0,2024-04-16,2024-04-20,0.7,613.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-23,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
115,2024-04-24,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,860,12,848,80,180,500,0,17.0,2024-04-23,2024-04-21,0.7,602.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-24,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
116,2024-04-25,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,942,27,915,80,180,500,0,17.0,2024-04-18,2024-04-23,0.7,659.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-25,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
117,2024-04-26,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,928,27,901,80,180,500,0,17.0,2024-04-22,2024-04-22,0.7,649.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-26,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
118,2024-04-27,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,911,23,888,80,180,500,0,18.7,2024-04-20,2024-04-26,0.7,637.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-27,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
119,2024-04-28,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,994,30,964,80,180,500,0,18.7,2024-04-27,2024-04-24,0.7,695.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-28,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
120,2024-04-29,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1079,14,1065,80,180,500,0,17.0,2024-04-28,2024-04-27,0.7,755.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-29,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
121,2024-04-30,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1061,10,1051,80,180,500,0,17.0,2024-04-29,2024-04-28,0.7,742.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-04-30,503,3,Snacks,Barras de Cereal,2024,4,False,False,False
122,2024-05-01,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1040,37,1003,80,180,500,0,22.0,2024-04-28,2024-04-29,0.7,728.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-01,503,3,Snacks,Barras de Cereal,2024,5,False,True,False
123,2024-05-02,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1023,20,1003,80,180,500,0,20.0,2024-04-28,2024-05-01,0.7,716.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-02,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
124,2024-05-03,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1102,35,1067,80,180,500,0,20.0,2024-04-30,2024-05-02,0.7,771.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-03,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
125,2024-05-04,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1077,16,1061,80,180,500,0,22.0,2024-04-30,2024-04-30,0.7,753.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-04,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
126,2024-05-05,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1054,27,1027,80,180,500,0,22.0,2024-05-04,2024-05-03,0.7,737.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-05,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
127,2024-05-06,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1036,37,999,80,180,500,0,20.0,2024-05-01,2024-05-02,0.7,725.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-06,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
128,2024-05-07,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1016,25,991,80,180,500,0,20.0,2024-04-30,2024-05-03,0.7,711.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-07,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
129,2024-05-08,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1001,37,964,80,180,500,0,20.0,2024-05-04,2024-05-04,0.7,700.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-08,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
130,2024-05-09,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,979,15,964,80,180,500,0,20.0,2024-05-05,2024-05-08,0.7,685.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-09,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
131,2024-05-10,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,961,30,931,80,180,500,0,20.0,2024-05-01,2024-05-07,0.7,672.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-10,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
132,2024-05-11,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1040,26,1014,80,180,500,0,22.0,2024-05-07,2024-05-08,0.7,728.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-11,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
133,2024-05-12,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1120,27,1093,80,180,500,0,22.0,2024-05-06,2024-05-09,0.7,784.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-12,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
134,2024-05-13,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1198,36,1162,80,180,500,0,20.0,2024-05-08,2024-05-11,0.7,838.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-13,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
135,2024-05-14,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1280,26,1254,80,180,500,0,20.0,2024-05-09,2024-05-12,0.7,896.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-14,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
136,2024-05-15,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1261,38,1223,80,180,500,0,20.0,2024-05-14,2024-05-11,0.7,882.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-15,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
137,2024-05-16,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1240,10,1230,80,180,500,0,20.0,2024-05-09,2024-05-12,0.7,868.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-16,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
138,2024-05-17,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1320,33,1287,80,180,500,0,20.0,2024-05-09,2024-05-15,0.7,924.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-17,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
139,2024-05-18,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1401,38,1363,80,180,500,0,22.0,2024-05-15,2024-05-16,0.7,980.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-18,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
140,2024-05-19,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1379,36,1343,80,180,500,0,22.0,2024-05-12,2024-05-18,0.7,965.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-19,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
141,2024-05-20,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1361,37,1324,80,180,500,0,20.0,2024-05-19,2024-05-16,0.7,952.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-20,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
142,2024-05-21,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1342,27,1315,80,180,500,0,20.0,2024-05-15,2024-05-17,0.7,939.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-21,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
143,2024-05-22,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1321,24,1297,80,180,500,0,20.0,2024-05-14,2024-05-18,0.7,924.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-22,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
144,2024-05-23,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1299,19,1280,80,180,500,0,20.0,2024-05-18,2024-05-22,0.7,909.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-23,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
145,2024-05-24,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1277,39,1238,80,180,500,0,22.0,2024-05-18,2024-05-20,0.7,893.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-24,503,3,Snacks,Barras de Cereal,2024,5,False,True,False
146,2024-05-25,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1358,29,1329,80,180,500,0,22.0,2024-05-24,2024-05-21,0.7,950.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-25,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
147,2024-05-26,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1338,15,1323,80,180,500,0,22.0,2024-05-20,2024-05-25,0.7,936.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-26,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
148,2024-05-27,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1317,16,1301,80,180,500,0,20.0,2024-05-23,2024-05-24,0.7,921.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-27,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
149,2024-05-28,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1400,23,1377,80,180,500,0,20.0,2024-05-22,2024-05-26,0.7,980.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-28,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
150,2024-05-29,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1383,12,1371,80,180,500,0,20.0,2024-05-28,2024-05-25,0.7,968.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-29,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
151,2024-05-30,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1364,17,1347,80,180,500,0,20.0,2024-05-26,2024-05-27,0.7,954.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-30,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
152,2024-05-31,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1350,20,1330,80,180,500,0,20.0,2024-05-23,2024-05-28,0.7,945.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-05-31,503,3,Snacks,Barras de Cereal,2024,5,False,False,False
153,2024-06-01,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1327,33,1294,80,180,500,0,22.0,2024-05-28,2024-05-29,0.7,928.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-01,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
154,2024-06-02,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1304,20,1284,80,180,500,0,22.0,2024-05-29,2024-05-31,0.7,912.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-02,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
155,2024-06-03,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1287,25,1262,80,180,500,0,20.0,2024-05-26,2024-05-31,0.7,900.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-03,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
156,2024-06-04,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1269,25,1244,80,180,500,0,20.0,2024-05-29,2024-06-01,0.7,888.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-04,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
157,2024-06-05,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1349,18,1331,80,180,500,0,20.0,2024-05-29,2024-06-01,0.7,944.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-05,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
158,2024-06-06,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1328,11,1317,80,180,500,0,20.0,2024-06-05,2024-06-04,0.7,929.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-06,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
159,2024-06-07,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1408,16,1392,80,180,500,0,20.0,2024-06-06,2024-06-04,0.7,985.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-07,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
160,2024-06-08,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1389,25,1364,80,180,500,0,22.0,2024-06-02,2024-06-05,0.7,972.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-08,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
161,2024-06-09,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1369,13,1356,80,180,500,0,22.0,2024-06-03,2024-06-08,0.7,958.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-09,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
162,2024-06-10,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1347,16,1331,80,180,500,0,20.0,2024-06-09,2024-06-09,0.7,942.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-10,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
163,2024-06-11,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1328,24,1304,80,180,500,0,20.0,2024-06-09,2024-06-08,0.7,929.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-11,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
164,2024-06-12,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1309,10,1299,80,180,500,0,20.0,2024-06-11,2024-06-11,0.7,916.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-12,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
165,2024-06-13,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1392,39,1353,80,180,500,0,20.0,2024-06-12,2024-06-11,0.7,974.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-13,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
166,2024-06-14,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1374,17,1357,80,180,500,0,20.0,2024-06-09,2024-06-13,0.7,961.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-14,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
167,2024-06-15,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1351,20,1331,80,180,500,0,22.0,2024-06-08,2024-06-11,0.7,945.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-15,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
168,2024-06-16,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1334,14,1320,80,180,500,0,22.0,2024-06-12,2024-06-13,0.7,933.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-16,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
169,2024-06-17,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1413,10,1403,80,180,500,0,20.0,2024-06-15,2024-06-13,0.7,989.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-17,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
170,2024-06-18,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1391,26,1365,80,180,500,0,20.0,2024-06-11,2024-06-16,0.7,973.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-18,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
171,2024-06-19,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1376,33,1343,80,180,500,0,20.0,2024-06-15,2024-06-18,0.7,963.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-19,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
172,2024-06-20,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1356,10,1346,80,180,500,0,20.0,2024-06-14,2024-06-19,0.7,949.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-20,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
173,2024-06-21,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1339,36,1303,80,180,500,0,20.0,2024-06-15,2024-06-17,0.7,937.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-21,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
174,2024-06-22,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1414,28,1386,80,180,500,0,22.0,2024-06-14,2024-06-18,0.7,989.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-22,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
175,2024-06-23,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1393,13,1380,80,180,500,0,22.0,2024-06-16,2024-06-22,0.7,975.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2024-06-23,503,3,Snacks,Barras de Cereal,2024,6,False,False,True
